day,cycle,name,status,risk
20,80,Individual1335,L,0.950212931632136
20,80,Individual40,L,0.9975212478233336
20,80,Individual3590,L,0.8646647167633873
20,80,Individual7457,L,0.6321205588285577
20,80,Individual6423,L,0.8646647167633873
20,80,Individual5425,L,0.8646647167633873
20,80,Individual8747,L,0.8646647167633873
20,80,Individual1777,L,0.8646647167633873
20,80,Individual8503,L,0.8646647167633873
20,80,Individual7977,L,0.8646647167633873
20,80,Individual9091,L,0.9975212478233336
20,80,Individual724,L,0.8646647167633873
20,80,Individual205,L,0.8646647167633873
20,80,Individual6706,L,0.9975212478233336
20,80,Individual3550,L,0.8646647167633873
20,80,Individual3412,L,0.11701964434787852
20,80,Individual1670,L,0.6321205588285577
20,80,Individual6906,L,0.9975212478233336
20,80,Individual3723,L,0.8646647167633873
20,80,Individual1781,Ip,0.9975212478233336
20,80,Individual1084,L,0.8646647167633873
20,80,Individual8718,L,0.6321205588285577
20,80,Individual4397,L,0.950212931632136
20,80,Individual1784,S,0.8646647167633873
20,80,Individual2357,L,0.9975212478233336
20,80,Individual9191,L,0.9975212478233336
20,80,Individual7833,L,0.8646647167633873
20,80,Individual8768,L,0.8646647167633873
20,80,Individual1112,L,0.950212931632136
20,80,Individual5676,L,0.9975212478233336
20,80,Individual71,L,0.9975212478233336
20,80,Individual7101,L,0.8646647167633873
20,80,Individual4440,L,0.8646647167633873
20,80,Individual6359,L,0.6321205588285577
20,80,Individual3889,L,0.9975212478233336
20,80,Individual8379,L,0.6321205588285577
20,80,Individual8823,L,0.9975212478233336
20,80,Individual2298,L,0.8646647167633873
20,80,Individual1102,L,0.8646647167633873
20,80,Individual3437,L,0.9975212478233336
20,80,Individual4273,L,0.9975212478233336
20,80,Individual7256,L,0.8646647167633873
20,80,Individual122,L,0.8646647167633873
20,80,Individual6222,L,0.3180923728035784
20,80,Individual7336,L,0.8646647167633873
20,80,Individual4126,L,0.9975212478233336
20,80,Individual1700,L,0.8646647167633873
20,80,Individual9072,L,0.9975212478233336
20,80,Individual2285,L,0.11701964434787852
20,80,Individual610,L,0.8646647167633873
20,80,Individual241,L,0.9975212478233336
20,80,Individual5574,L,0.9975212478233336
20,80,Individual3663,L,0.23254415793482963
20,80,Individual5679,L,0.8646647167633873
20,80,Individual6168,L,0.950212931632136
20,80,Individual4685,S,0.6321205588285577
20,80,Individual1312,L,0.9975212478233336
20,80,Individual6561,L,0.950212931632136
20,80,Individual8149,L,0.950212931632136
20,80,Individual8389,L,0.8646647167633873
20,80,Individual6213,L,0.950212931632136
20,80,Individual282,L,0.950212931632136
20,80,Individual6726,L,0.9975212478233336
20,80,Individual4945,L,0.8646647167633873
20,80,Individual7982,L,0.9975212478233336
20,80,Individual3946,L,0.950212931632136
20,80,Individual2327,L,0.950212931632136
20,80,Individual6456,L,0.8646647167633873
20,80,Individual6429,L,0.11701964434787852
20,80,Individual892,L,0.9975212478233336
20,80,Individual5183,L,0.9975212478233336
20,80,Individual1139,S,0.3180923728035784
20,80,Individual3914,L,0.9975212478233336
20,80,Individual6825,L,0.9975212478233336
20,80,Individual4658,L,0.9975212478233336
20,80,Individual2783,L,0.8646647167633873
20,80,Individual6472,L,0.8646647167633873
20,80,Individual8957,L,0.9975212478233336
20,80,Individual6808,L,0.950212931632136
20,80,Individual357,L,0.9975212478233336
20,80,Individual9139,L,0.9975212478233336
20,80,Individual1547,L,0.8646647167633873
20,80,Individual1085,L,0.950212931632136
20,80,Individual5701,L,0.9975212478233336
20,80,Individual8015,L,0.9975212478233336
20,80,Individual3762,L,0.8646647167633873
20,80,Individual7035,L,0.8646647167633873
20,80,Individual9131,S,0.8646647167633873
20,80,Individual5263,L,0.9975212478233336
20,80,Individual5001,L,0.8646647167633873
20,80,Individual4861,L,0.8646647167633873
20,80,Individual5496,L,0.8646647167633873
20,80,Individual1951,L,0.9975212478233336
20,80,Individual8994,L,0.8646647167633873
20,80,Individual8123,L,0.6321205588285577
20,80,Individual4420,L,0.8646647167633873
20,80,Individual6223,L,0.11701964434787852
20,80,Individual6392,L,0.3180923728035784
20,81,Individual6890,L,0.8646647167633873
20,81,Individual7075,L,0.8646647167633873
20,81,Individual3484,S,0.6321205588285577
20,81,Individual1874,L,0.8646647167633873
20,81,Individual2372,L,0.950212931632136
20,81,Individual4265,L,0.8646647167633873
20,81,Individual5521,L,0.8646647167633873
20,81,Individual3859,L,0.950212931632136
20,81,Individual2863,L,0.8646647167633873
20,81,Individual3787,S,0.6321205588285577
20,81,Individual3037,L,0.8646647167633873
20,81,Individual6771,L,0.8646647167633873
20,81,Individual7688,S,0.8646647167633873
20,81,Individual3988,L,0.950212931632136
20,81,Individual7766,L,0.8646647167633873
20,81,Individual5601,L,0.950212931632136
20,81,Individual9036,L,0.6321205588285577
20,81,Individual8680,L,0.9975212478233336
20,81,Individual1366,L,0.8646647167633873
20,81,Individual5634,L,0.8646647167633873
20,81,Individual5438,L,0.9975212478233336
20,81,Individual6150,L,0.9975212478233336
20,81,Individual966,L,0.9975212478233336
20,81,Individual8523,S,0.8646647167633873
20,81,Individual1270,L,0.8646647167633873
20,81,Individual7995,L,0.8646647167633873
20,81,Individual1069,L,0.9975212478233336
20,81,Individual1522,L,0.8646647167633873
20,81,Individual1922,L,0.6321205588285577
20,81,Individual7134,L,0.9975212478233336
20,81,Individual7245,L,0.950212931632136
20,81,Individual8698,L,0.9975212478233336
20,81,Individual7017,L,0.9975212478233336
20,81,Individual3499,L,0.9975212478233336
20,81,Individual4051,L,0.9975212478233336
20,81,Individual3613,L,0.9975212478233336
20,81,Individual4237,L,0.8646647167633873
20,81,Individual3883,L,0.9975212478233336
20,81,Individual2494,L,0.9975212478233336
20,81,Individual1774,L,0.6321205588285577
20,81,Individual179,L,0.9975212478233336
20,81,Individual2763,L,0.950212931632136
20,81,Individual7902,L,0.8646647167633873
20,81,Individual6169,L,0.950212931632136
20,81,Individual2579,L,0.950212931632136
20,81,Individual6129,L,0.11701964434787852
20,81,Individual2661,L,0.9975212478233336
20,81,Individual8017,L,0.9975212478233336
20,81,Individual7637,L,0.9975212478233336
20,81,Individual7315,L,0.6321205588285577
20,81,Individual4917,L,0.9975212478233336
20,81,Individual8911,L,0.9975212478233336
20,81,Individual4274,L,0.950212931632136
20,81,Individual8626,L,0.9975212478233336
20,81,Individual2343,L,0.9975212478233336
20,81,Individual4811,L,0.8646647167633873
20,81,Individual1393,L,0.9975212478233336
20,81,Individual240,L,0.950212931632136
20,81,Individual5108,L,0.8646647167633873
20,81,Individual7505,L,0.9975212478233336
20,81,Individual5196,L,0.8646647167633873
20,81,Individual2153,L,0.9975212478233336
20,81,Individual2752,L,0.8646647167633873
20,81,Individual4198,L,0.9975212478233336
20,81,Individual1710,L,0.11701964434787852
20,81,Individual7926,L,0.8646647167633873
20,81,Individual7917,L,0.8646647167633873
20,81,Individual7474,L,0.8646647167633873
20,81,Individual3989,Ip,0.9975212478233336
20,81,Individual7656,L,0.8646647167633873
20,81,Individual1162,S,0.6321205588285577
20,81,Individual501,L,0.9975212478233336
20,81,Individual8833,L,0.950212931632136
20,81,Individual8402,L,0.9975212478233336
20,81,Individual5224,L,0.3180923728035784
20,81,Individual3564,L,0.9975212478233336
20,81,Individual8495,L,0.8646647167633873
20,81,Individual6581,L,0.6321205588285577
20,81,Individual9046,L,0.9975212478233336
20,81,Individual5433,L,0.9975212478233336
20,81,Individual8806,L,0.8646647167633873
20,81,Individual8850,L,0.3180923728035784
20,81,Individual602,L,0.950212931632136
20,81,Individual1349,Ip,0.950212931632136
20,81,Individual5772,L,0.031471429479129766
20,81,Individual2013,L,0.9975212478233336
20,81,Individual5178,L,0.8646647167633873
20,81,Individual5125,L,0.950212931632136
20,81,Individual943,L,0.9975212478233336
20,81,Individual1629,S,0.6321205588285577
20,81,Individual6476,L,0.6321205588285577
20,81,Individual8171,L,0.950212931632136
20,81,Individual9135,L,0.950212931632136
20,81,Individual9131,L,0.11701964434787852
20,81,Individual2210,L,0.950212931632136
20,81,Individual7010,L,0.9975212478233336
20,81,Individual1359,L,0.9975212478233336
20,81,Individual3554,S,0.08554821486874875
20,81,Individual3262,L,0.8646647167633873
20,81,Individual248,L,0.9975212478233336
20,81,Individual2649,L,0.950212931632136
20,81,Individual9088,L,0.9975212478233336
20,81,Individual829,L,0.950212931632136
20,81,Individual231,L,0.8646647167633873
20,81,Individual3049,L,0.950212931632136
20,81,Individual5274,L,0.8646647167633873
20,81,Individual4436,L,0.9975212478233336
20,81,Individual3337,L,0.8646647167633873
20,81,Individual5347,L,0.9975212478233336
20,81,Individual6091,L,0.8646647167633873
20,81,Individual1642,L,0.9975212478233336
20,81,Individual7759,L,0.6321205588285577
20,81,Individual7779,S,0.6321205588285577
20,81,Individual6110,L,0.950212931632136
20,81,Individual3022,L,0.9975212478233336
20,81,Individual6723,L,0.6321205588285577
20,81,Individual1962,L,0.8646647167633873
20,81,Individual8198,L,0.9975212478233336
20,81,Individual6519,S,0.6321205588285577
20,81,Individual8821,L,0.8646647167633873
20,81,Individual3557,S,0.6321205588285577
20,81,Individual9101,L,0.6321205588285577
20,81,Individual3347,L,0.8646647167633873
20,81,Individual4257,L,0.8646647167633873
20,81,Individual6069,L,0.8646647167633873
20,81,Individual1998,L,0.950212931632136
20,81,Individual955,L,0.9975212478233336
20,81,Individual659,L,0.950212931632136
20,81,Individual1348,S,0.6321205588285577
20,81,Individual2675,L,0.8646647167633873
20,81,Individual5031,L,0.9975212478233336
20,81,Individual2499,L,0.9975212478233336
20,81,Individual8261,L,0.6321205588285577
20,81,Individual6589,L,0.9975212478233336
20,81,Individual4398,L,0.9975212478233336
20,81,Individual7643,L,0.8646647167633873
20,81,Individual5759,L,0.11701964434787852
20,81,Individual7141,S,0.6321205588285577
20,81,Individual3187,L,0.9975212478233336
20,81,Individual7807,L,0.8646647167633873
20,81,Individual5403,L,0.6321205588285577
20,81,Individual4158,L,0.8646647167633873
20,81,Individual2386,L,0.9975212478233336
20,81,Individual4737,L,0.8646647167633873
20,81,Individual2366,L,0.9975212478233336
20,81,Individual7222,L,0.8646647167633873
20,81,Individual4199,L,0.8646647167633873
20,81,Individual1819,L,0.950212931632136
20,81,Individual421,L,0.950212931632136
20,81,Individual7129,L,0.8646647167633873
20,81,Individual2183,L,0.9975212478233336
20,81,Individual9026,L,0.8646647167633873
20,81,Individual6383,L,0.9975212478233336
20,81,Individual3241,L,0.950212931632136
20,81,Individual1692,L,0.9975212478233336
20,81,Individual1827,L,0.9975212478233336
20,81,Individual2791,L,0.6321205588285577
20,81,Individual7719,L,0.8646647167633873
20,81,Individual8571,L,0.11701964434787852
20,81,Individual4321,L,0.9975212478233336
20,81,Individual3888,L,0.950212931632136
20,82,Individual8070,L,0.9975212478233336
20,82,Individual2306,S,0.6321205588285577
20,82,Individual6394,L,0.8646647167633873
20,82,Individual3360,L,0.950212931632136
20,82,Individual878,L,0.8646647167633873
20,82,Individual8270,L,0.04304912136877848
20,82,Individual3544,S,0.3180923728035784
20,82,Individual5838,L,0.3180923728035784
20,82,Individual2351,L,0.8646647167633873
20,82,Individual4100,L,0.9975212478233336
20,82,Individual2875,L,0.9975212478233336
20,82,Individual4841,L,0.8646647167633873
20,82,Individual1556,L,0.9975212478233336
20,82,Individual3963,L,0.950212931632136
20,82,Individual3670,S,0.6321205588285577
20,82,Individual1930,S,0.8646647167633873
20,82,Individual5635,L,0.950212931632136
20,82,Individual2133,L,0.9975212478233336
20,82,Individual1803,L,0.8646647167633873
20,82,Individual8715,S,0.6321205588285577
20,82,Individual9108,S,0.950212931632136
20,82,Individual2021,L,0.9975212478233336
20,82,Individual5226,L,0.8646647167633873
20,82,Individual619,L,0.950212931632136
20,82,Individual483,L,0.8646647167633873
20,82,Individual621,L,0.9975212478233336
20,82,Individual5335,L,0.950212931632136
20,82,Individual1256,S,0.6321205588285577
20,82,Individual1253,L,0.950212931632136
20,82,Individual5255,L,0.9975212478233336
20,82,Individual5138,L,0.8646647167633873
20,82,Individual9187,L,0.8646647167633873
20,82,Individual7168,S,0.8646647167633873
20,82,Individual1294,L,0.8646647167633873
20,82,Individual7204,L,0.6321205588285577
20,82,Individual5097,L,0.9975212478233336
20,82,Individual2224,L,0.9975212478233336
20,82,Individual8848,S,0.950212931632136
20,82,Individual5344,L,0.9975212478233336
20,82,Individual1274,L,0.8646647167633873
20,82,Individual4807,L,0.6321205588285577
20,82,Individual5600,L,0.9975212478233336
20,82,Individual3638,L,0.8646647167633873
20,82,Individual3624,L,0.9975212478233336
20,82,Individual952,S,0.8646647167633873
20,82,Individual2525,L,0.9975212478233336
20,82,Individual2932,L,0.9975212478233336
20,82,Individual3278,L,0.8646647167633873
20,82,Individual3548,L,0.8646647167633873
20,82,Individual7639,L,0.9975212478233336
20,82,Individual1875,L,0.9975212478233336
20,82,Individual4136,L,0.9975212478233336
20,82,Individual6304,L,0.9975212478233336
20,82,Individual6856,L,0.8646647167633873
20,82,Individual654,Ip,0.9998765901959134
20,82,Individual810,L,0.9975212478233336
20,82,Individual4707,L,0.8646647167633873
20,82,Individual271,L,0.9975212478233336
20,82,Individual3717,L,0.8646647167633873
20,82,Individual84,S,0.6321205588285577
20,82,Individual7800,L,0.9975212478233336
20,82,Individual3987,S,0.6321205588285577
20,82,Individual807,S,0.8646647167633873
20,82,Individual7303,S,0.8646647167633873
20,82,Individual1784,L,0.11701964434787852
20,82,Individual7146,L,0.9975212478233336
20,82,Individual673,L,0.9975212478233336
20,82,Individual4092,L,0.8646647167633873
20,82,Individual1138,L,0.8646647167633873
20,82,Individual2677,L,0.9975212478233336
20,82,Individual7613,L,0.9975212478233336
20,82,Individual8613,L,0.8646647167633873
20,82,Individual409,S,0.08554821486874875
20,82,Individual6513,L,0.9975212478233336
20,82,Individual8557,L,0.9975212478233336
20,82,Individual6278,L,0.9975212478233336
20,82,Individual1475,L,0.950212931632136
20,82,Individual8674,L,0.9975212478233336
20,82,Individual7908,L,0.8646647167633873
20,82,Individual2534,L,0.8646647167633873
20,82,Individual4077,L,0.950212931632136
20,82,Individual2009,L,0.8646647167633873
20,82,Individual2734,L,0.9975212478233336
20,82,Individual4823,L,0.8646647167633873
20,82,Individual8903,L,0.9975212478233336
20,82,Individual903,L,0.6321205588285577
20,82,Individual3080,L,0.9975212478233336
20,82,Individual462,L,0.8646647167633873
20,82,Individual6991,S,0.6321205588285577
20,82,Individual7446,L,0.950212931632136
20,82,Individual1675,S,0.950212931632136
20,82,Individual7696,L,0.23254415793482963
20,82,Individual5158,L,0.9975212478233336
20,82,Individual4491,L,0.8646647167633873
20,82,Individual5381,L,0.9975212478233336
20,82,Individual620,S,0.8646647167633873
20,82,Individual1618,L,0.8646647167633873
20,82,Individual2709,L,0.8646647167633873
20,82,Individual7014,L,0.950212931632136
20,82,Individual1558,L,0.8646647167633873
20,82,Individual1679,L,0.9975212478233336
20,82,Individual1820,L,0.6321205588285577
20,82,Individual8250,L,0.9975212478233336
20,82,Individual4190,L,0.950212931632136
20,82,Individual7596,L,0.950212931632136
20,82,Individual7104,L,0.6321205588285577
20,82,Individual5136,L,0.9975212478233336
20,82,Individual4778,L,0.9975212478233336
20,82,Individual2270,L,0.3180923728035784
20,82,Individual2352,L,0.9975212478233336
20,82,Individual3033,L,0.950212931632136
20,82,Individual6240,L,0.8646647167633873
20,82,Individual8340,L,0.9975212478233336
20,82,Individual8643,L,0.8646647167633873
20,82,Individual6730,L,0.8646647167633873
20,82,Individual2522,L,0.950212931632136
20,82,Individual5800,S,0.11701964434787852
20,82,Individual7016,L,0.950212931632136
20,82,Individual2367,L,0.8646647167633873
20,82,Individual6236,L,0.9975212478233336
20,82,Individual5537,L,0.950212931632136
20,82,Individual3099,L,0.6321205588285577
20,82,Individual7667,L,0.9975212478233336
20,82,Individual7211,L,0.9975212478233336
20,82,Individual1840,L,0.3180923728035784
20,82,Individual1649,S,0.23254415793482963
20,82,Individual732,L,0.3180923728035784
20,82,Individual2119,S,0.6321205588285577
20,82,Individual6823,L,0.9975212478233336
20,82,Individual1513,L,0.9975212478233336
20,82,Individual8962,L,0.9975212478233336
20,82,Individual6160,L,0.9975212478233336
20,82,Individual3578,L,0.9975212478233336
20,82,Individual1853,L,0.6321205588285577
20,82,Individual4211,L,0.8646647167633873
20,82,Individual755,L,0.9975212478233336
20,82,Individual1340,L,0.8646647167633873
20,82,Individual6642,L,0.9975212478233336
20,82,Individual1662,L,0.8646647167633873
20,82,Individual5340,S,0.8646647167633873
20,82,Individual7244,L,0.950212931632136
20,82,Individual7023,S,0.8646647167633873
20,82,Individual1960,L,0.8646647167633873
20,82,Individual2870,L,0.9975212478233336
20,83,Individual5502,L,0.9975212478233336
20,83,Individual2398,L,0.9975212478233336
20,83,Individual7125,L,0.8646647167633873
20,83,Individual1579,L,0.8646647167633873
20,83,Individual4229,L,0.9975212478233336
20,83,Individual2505,L,0.11701964434787852
20,83,Individual4660,L,0.8646647167633873
20,83,Individual6458,L,0.9975212478233336
20,83,Individual4382,S,0.8646647167633873
20,83,Individual7590,L,0.8646647167633873
20,83,Individual826,L,0.9975212478233336
20,83,Individual2508,L,0.8646647167633873
20,83,Individual5897,L,0.9975212478233336
20,83,Individual2103,L,0.8646647167633873
20,83,Individual2701,L,0.8646647167633873
20,83,Individual8970,L,0.950212931632136
20,83,Individual5682,L,0.9975212478233336
20,83,Individual2914,L,0.8646647167633873
20,83,Individual6739,L,0.6321205588285577
20,83,Individual1091,L,0.6321205588285577
20,83,Individual8416,L,0.9975212478233336
20,83,Individual330,L,0.8646647167633873
20,83,Individual1551,L,0.8646647167633873
20,83,Individual7677,L,0.8646647167633873
20,83,Individual5250,L,0.6321205588285577
20,83,Individual7767,L,0.950212931632136
20,83,Individual3756,L,0.950212931632136
20,83,Individual6119,L,0.9975212478233336
20,83,Individual3171,L,0.950212931632136
20,83,Individual840,L,0.8646647167633873
20,83,Individual7569,L,0.950212931632136
20,83,Individual8391,L,0.6321205588285577
20,83,Individual5930,S,0.6321205588285577
20,83,Individual3619,L,0.6321205588285577
20,83,Individual4075,L,0.9975212478233336
20,83,Individual5118,L,0.9975212478233336
20,83,Individual1971,L,0.8646647167633873
20,83,Individual2246,L,0.9975212478233336
20,83,Individual1816,L,0.6321205588285577
20,83,Individual5735,L,0.9975212478233336
20,83,Individual1888,L,0.8646647167633873
20,83,Individual7269,S,0.6321205588285577
20,83,Individual2301,L,0.3180923728035784
20,83,Individual7003,L,0.9975212478233336
20,83,Individual5893,L,0.8646647167633873
20,83,Individual5905,L,0.8646647167633873
20,83,Individual6026,L,0.8646647167633873
20,83,Individual6308,L,0.950212931632136
20,83,Individual285,L,0.9975212478233336
20,83,Individual6140,L,0.9975212478233336
20,83,Individual4802,Ip,0.8646647167633873
20,83,Individual5009,L,0.950212931632136
20,83,Individual1714,L,0.6321205588285577
20,83,Individual3055,L,0.8646647167633873
20,83,Individual6779,L,0.950212931632136
20,83,Individual8832,L,0.8646647167633873
20,83,Individual5273,L,0.9975212478233336
20,83,Individual4867,L,0.9975212478233336
20,83,Individual679,L,0.8646647167633873
20,83,Individual7045,L,0.9975212478233336
20,83,Individual2806,S,0.6321205588285577
20,83,Individual8732,L,0.9975212478233336
20,83,Individual3236,S,0.950212931632136
20,83,Individual7673,L,0.9975212478233336
20,83,Individual7040,S,0.08554821486874875
20,83,Individual4982,L,0.8646647167633873
20,83,Individual2043,S,0.8646647167633873
20,83,Individual3965,L,0.08554821486874875
20,83,Individual4647,L,0.8646647167633873
20,83,Individual787,L,0.8646647167633873
20,83,Individual2204,L,0.9975212478233336
20,83,Individual5435,L,0.950212931632136
20,83,Individual8477,Ip,0.6321205588285577
20,83,Individual1707,L,0.8646647167633873
20,83,Individual4101,L,0.8646647167633873
20,83,Individual7516,L,0.9975212478233336
20,83,Individual7006,L,0.3180923728035784
20,83,Individual8080,S,0.6321205588285577
20,83,Individual9175,L,0.950212931632136
20,83,Individual310,L,0.9975212478233336
20,83,Individual1697,L,0.6321205588285577
20,83,Individual2842,L,0.9975212478233336
20,83,Individual5461,S,0.6321205588285577
20,83,Individual563,L,0.9975212478233336
20,83,Individual6990,L,0.6321205588285577
20,83,Individual520,L,0.9975212478233336
20,83,Individual6683,L,0.950212931632136
20,83,Individual1753,L,0.9975212478233336
20,83,Individual5056,S,0.8646647167633873
20,83,Individual620,L,0.08554821486874875
20,83,Individual1534,L,0.9975212478233336
20,83,Individual2692,L,0.9975212478233336
20,83,Individual5468,L,0.9975212478233336
20,83,Individual7720,L,0.6321205588285577
20,83,Individual4004,L,0.08554821486874875
20,83,Individual516,L,0.9975212478233336
20,83,Individual6344,L,0.3180923728035784
20,83,Individual8663,L,0.9975212478233336
20,83,Individual8218,L,0.9975212478233336
20,83,Individual4486,L,0.8646647167633873
20,83,Individual750,S,0.08554821486874875
20,83,Individual8182,L,0.8646647167633873
20,83,Individual3013,L,0.950212931632136
20,83,Individual3418,L,0.9975212478233336
20,83,Individual8208,L,0.9975212478233336
20,83,Individual7023,L,0.11701964434787852
20,83,Individual5718,L,0.9975212478233336
20,83,Individual3643,L,0.08554821486874875
20,83,Individual8654,Ip,0.8646647167633873
20,83,Individual641,L,0.6321205588285577
20,83,Individual3626,L,0.8646647167633873
20,83,Individual425,L,0.6321205588285577
20,83,Individual4184,L,0.3180923728035784
20,83,Individual6851,L,0.8646647167633873
20,83,Individual4939,L,0.950212931632136
20,83,Individual1053,L,0.950212931632136
20,83,Individual3430,L,0.6321205588285577
21,84,Individual5864,L,0.8646647167633873
21,84,Individual3823,L,0.9975212478233336
21,84,Individual174,L,0.950212931632136
21,84,Individual6643,L,0.9975212478233336
21,84,Individual3665,L,0.8646647167633873
21,84,Individual5807,Ia,0.8646647167633873
21,84,Individual2988,L,0.8646647167633873
21,84,Individual3533,L,0.8646647167633873
21,84,Individual834,L,0.9975212478233336
21,84,Individual4246,L,0.8646647167633873
21,84,Individual6827,L,0.9975212478233336
21,84,Individual7793,L,0.8646647167633873
21,84,Individual1472,L,0.8646647167633873
21,84,Individual8456,L,0.950212931632136
21,84,Individual7717,S,0.8646647167633873
21,84,Individual7727,L,0.9975212478233336
21,84,Individual3731,L,0.9975212478233336
21,84,Individual716,L,0.3180923728035784
21,84,Individual5829,L,0.9975212478233336
21,84,Individual8076,L,0.9975212478233336
21,84,Individual3365,L,0.950212931632136
21,84,Individual6235,L,0.9975212478233336
21,84,Individual6768,L,0.950212931632136
21,84,Individual7619,Ip,0.9975212478233336
21,84,Individual571,Ip,0.950212931632136
21,84,Individual8926,L,0.9975212478233336
21,84,Individual8682,L,0.9975212478233336
21,84,Individual8167,L,0.9975212478233336
21,84,Individual2189,L,0.6321205588285577
21,84,Individual7784,L,0.8646647167633873
21,84,Individual6331,L,0.6321205588285577
21,84,Individual8111,L,0.9975212478233336
21,84,Individual367,L,0.9975212478233336
21,84,Individual1387,L,0.23254415793482963
21,84,Individual7223,L,0.8646647167633873
21,84,Individual4295,L,0.9975212478233336
21,84,Individual8407,S,0.6321205588285577
21,84,Individual5643,L,0.9975212478233336
21,84,Individual5265,L,0.9975212478233336
21,84,Individual3919,L,0.8646647167633873
21,84,Individual9155,L,0.9975212478233336
21,84,Individual7510,L,0.8646647167633873
21,84,Individual182,L,0.8646647167633873
21,84,Individual1878,L,0.3180923728035784
21,84,Individual5151,L,0.9975212478233336
21,84,Individual8581,L,0.9975212478233336
21,84,Individual4843,L,0.8646647167633873
21,84,Individual8430,L,0.8646647167633873
21,84,Individual2887,S,0.8646647167633873
21,84,Individual3245,L,0.9975212478233336
21,84,Individual335,L,0.950212931632136
21,84,Individual5516,L,0.6321205588285577
21,84,Individual5800,L,0.015836886712067823
21,84,Individual4727,L,0.950212931632136
21,84,Individual3797,L,0.8646647167633873
21,84,Individual902,L,0.9975212478233336
21,84,Individual6657,L,0.8646647167633873
21,84,Individual1453,L,0.9975212478233336
21,84,Individual762,L,0.8646647167633873
21,84,Individual3101,L,0.9975212478233336
21,84,Individual8284,L,0.9975212478233336
21,84,Individual2364,L,0.8646647167633873
21,84,Individual7259,L,0.8646647167633873
21,84,Individual5860,L,0.6321205588285577
21,84,Individual3205,L,0.6321205588285577
21,84,Individual3854,L,0.9975212478233336
21,84,Individual4046,L,0.8646647167633873
21,84,Individual2549,L,0.8646647167633873
21,84,Individual2350,L,0.9975212478233336
21,84,Individual1864,L,0.9975212478233336
21,84,Individual1218,L,0.8646647167633873
21,84,Individual8518,L,0.9975212478233336
21,84,Individual4788,S,0.6321205588285577
21,84,Individual2883,L,0.9975212478233336
21,84,Individual3924,L,0.8646647167633873
21,84,Individual1541,L,0.9975212478233336
21,84,Individual8707,L,0.9816843611112658
21,84,Individual945,L,0.9975212478233336
21,84,Individual1919,L,0.9975212478233336
21,84,Individual3228,L,0.6321205588285577
21,85,Individual883,L,0.9975212478233336
21,85,Individual4468,S,0.6321205588285577
21,85,Individual2955,L,0.9975212478233336
21,85,Individual8374,L,0.950212931632136
21,85,Individual5206,L,0.9975212478233336
21,85,Individual3860,L,0.950212931632136
21,85,Individual5340,L,0.11701964434787852
21,85,Individual3651,L,0.9975212478233336
21,85,Individual3148,L,0.8646647167633873
21,85,Individual982,L,0.6321205588285577
21,85,Individual8621,S,0.9816843611112658
21,85,Individual1202,L,0.9975212478233336
21,85,Individual5948,L,0.8646647167633873
21,85,Individual6613,L,0.8646647167633873
21,85,Individual89,L,0.3180923728035784
21,85,Individual8556,L,0.950212931632136
21,85,Individual1976,L,0.8646647167633873
21,85,Individual5726,L,0.9975212478233336
21,85,Individual7333,L,0.950212931632136
21,85,Individual709,L,0.9975212478233336
21,85,Individual1512,S,0.8646647167633873
21,85,Individual4775,L,0.9975212478233336
21,85,Individual3637,L,0.8646647167633873
21,85,Individual7716,L,0.9975212478233336
21,85,Individual2765,L,0.3180923728035784
21,85,Individual3066,S,0.8646647167633873
21,85,Individual3106,L,0.9975212478233336
21,85,Individual6225,L,0.9975212478233336
21,85,Individual6794,L,0.6321205588285577
21,85,Individual5114,L,0.9975212478233336
21,85,Individual8159,L,0.950212931632136
21,85,Individual2306,L,0.3180923728035784
21,85,Individual6654,L,0.8646647167633873
21,85,Individual608,L,0.8646647167633873
21,85,Individual3177,L,0.9975212478233336
21,85,Individual8523,L,0.11701964434787852
21,85,Individual9106,L,0.8646647167633873
21,85,Individual4230,L,0.8646647167633873
21,85,Individual670,L,0.950212931632136
21,85,Individual7586,L,0.9975212478233336
21,85,Individual8952,L,0.8646647167633873
21,85,Individual2642,L,0.8646647167633873
21,85,Individual6009,L,0.9975212478233336
21,85,Individual280,L,0.9975212478233336
21,85,Individual5146,L,0.950212931632136
21,85,Individual3231,L,0.8646647167633873
21,85,Individual2108,L,0.950212931632136
21,85,Individual8195,L,0.9975212478233336
21,85,Individual23,L,0.8646647167633873
21,85,Individual7310,L,0.6321205588285577
21,85,Individual1817,L,0.8646647167633873
21,85,Individual5204,L,0.8646647167633873
21,85,Individual4386,L,0.9975212478233336
21,85,Individual8251,L,0.950212931632136
21,85,Individual8730,L,0.9975212478233336
21,85,Individual8051,L,0.9975212478233336
21,85,Individual3837,L,0.950212931632136
21,85,Individual7321,S,0.11701964434787852
21,85,Individual2309,S,0.6321205588285577
21,85,Individual7741,L,0.9975212478233336
21,85,Individual3574,L,0.8646647167633873
21,85,Individual1260,L,0.8646647167633873
21,85,Individual4498,L,0.9975212478233336
21,85,Individual4331,L,0.8646647167633873
21,85,Individual7165,L,0.8646647167633873
21,85,Individual8462,L,0.3180923728035784
21,85,Individual5695,S,0.8646647167633873
21,85,Individual5666,L,0.8646647167633873
21,85,Individual568,L,0.9975212478233336
21,85,Individual5164,L,0.950212931632136
21,85,Individual3293,S,0.8646647167633873
21,85,Individual7622,L,0.11701964434787852
